Year,ID,ID_direction,seq,Origin,Destination,stocks_origin,stocks_destination,stocks_bilateral,flow_origin,flow_destination,scaled_sci,SP_POP_TOTL_origin,SP_POP_TOTL_destination,SP_TOTOAL_bilateral,Region_origin,Region_destination,Region_sub_origin,Region_sub_destination,Income_origin,Income_destination,flow_region,flow_subregion,flow_income,Code_destination,Code_origin,iso2_origin,iso2_destination
2019,EESG,SGEE,1,Singapore,Estonia,13,,2.56494935746154,4,,7.90728360942635,5703569,1326590,7030159,Asia,Europe,South-eastern Asia,Northern Europe,High income,High income,Asia to Europe,South-eastern Asia to Northern Europe,High income to High income,233,702,SG,EE
2019,EESI,EESI,1,Estonia,Slovenia,24,31,4.00733318523247,-4,0,9.32465071815359,1326590,2087946,3414536,Europe,Europe,Northern Europe,Southern Europe,High income,High income,Europe to Europe,Northern Europe to Southern Europe,High income to High income,705,233,EE,SI
2019,EESI,SIEE,2,Slovenia,Estonia,31,24,4.00733318523247,0,-4,9.32465071815359,2087946,1326590,3414536,Europe,Europe,Southern Europe,Northern Europe,High income,High income,Europe to Europe,Southern Europe to Northern Europe,High income to High income,233,705,SI,EE
2019,EESK,EESK,1,Estonia,Slovakia,62,140,5.30826769740121,7,19,8.59378379357795,1326590,5454073,6780663,Europe,Europe,Northern Europe,Eastern Europe,High income,High income,Europe to Europe,Northern Europe to Eastern Europe,High income to High income,703,233,EE,SK
2019,EESK,SKEE,2,Slovakia,Estonia,140,62,5.30826769740121,19,7,8.59378379357795,5454073,1326590,6780663,Europe,Europe,Eastern Europe,Northern Europe,High income,High income,Europe to Europe,Eastern Europe to Northern Europe,High income to High income,233,703,SK,EE
2019,EESR,SREE,1,Suriname,Estonia,1,,0,-1,,6.25958146406492,581372,1326590,1907962,Americas,Europe,Latin America and the Caribbean,Northern Europe,Upper middle income,High income,Americas to Europe,Latin America and the Caribbean to Northern Europe,Upper middle income to High income,233,740,SR,EE
2019,EESV,SVEE,1,El Salvador,Estonia,2,,0.693147180559945,1,,5.66988092298052,6453553,1326590,7780143,Americas,Europe,Latin America and the Caribbean,Northern Europe,Lower middle income,High income,Americas to Europe,Latin America and the Caribbean to Northern Europe,Lower middle income to High income,233,222,SV,EE
2019,EETH,THEE,1,Thailand,Estonia,61,,4.11087386417331,17,,6.48463523563525,69625582,1326590,70952172,Asia,Europe,South-eastern Asia,Northern Europe,Upper middle income,High income,Asia to Europe,South-eastern Asia to Northern Europe,Upper middle income to High income,233,764,TH,EE
2019,EETJ,TJEE,1,Tajikistan,Estonia,347,,5.84932477994686,-15,,8.35678966992321,9321018,1326590,10647608,Asia,Europe,Central Asia,Northern Europe,Low income,High income,Asia to Europe,Central Asia to Northern Europe,Low income to High income,233,762,TJ,EE
2019,EETN,TNEE,1,Tunisia,Estonia,21,,3.04452243772342,6,,7.27170370688737,11694719,1326590,13021309,Africa,Europe,Northern Africa,Northern Europe,Lower middle income,High income,Africa to Europe,Northern Africa to Northern Europe,Lower middle income to High income,233,788,TN,EE
2019,EETR,EETR,1,Estonia,Turkey,151,304,6.12029741895095,39,99,7.46965417293213,1326590,83429615,84756205,Europe,Asia,Northern Europe,Western Asia,High income,Upper middle income,Europe to Asia,Northern Europe to Western Asia,High income to Upper middle income,792,233,EE,TR
2019,EETR,TREE,2,Turkey,Estonia,304,151,6.12029741895095,99,39,7.46965417293213,83429615,1326590,84756205,Asia,Europe,Western Asia,Northern Europe,Upper middle income,High income,Asia to Europe,Western Asia to Northern Europe,Upper middle income to High income,233,792,TR,EE
2019,EETT,TTEE,1,Trinidad and Tobago,Estonia,3,,1.09861228866811,0,,7.12286665859908,1394973,1326590,2721563,Americas,Europe,Latin America and the Caribbean,Northern Europe,High income,High income,Americas to Europe,Latin America and the Caribbean to Northern Europe,High income to High income,233,780,TT,EE
2019,EETZ,TZEE,1,United Republic of Tanzania,Estonia,5,,1.6094379124341,1,,5.91079664404053,58005463,1326590,59332053,Africa,Europe,Sub-Saharan Africa,Northern Europe,Lower middle income,High income,Africa to Europe,Sub-Saharan Africa to Northern Europe,Lower middle income to High income,233,834,TZ,EE
2019,EEUA,EEUA,1,Estonia,Ukraine,10324,22445,10.3972382255117,102,675,10.261406722105,1326590,44385155,45711745,Europe,Europe,Northern Europe,Eastern Europe,High income,Lower middle income,Europe to Europe,Northern Europe to Eastern Europe,High income to Lower middle income,804,233,EE,UA
2019,EEUA,UAEE,2,Ukraine,Estonia,22445,10324,10.3972382255117,675,102,10.261406722105,44385155,1326590,45711745,Europe,Europe,Eastern Europe,Northern Europe,Lower middle income,High income,Europe to Europe,Eastern Europe to Northern Europe,Lower middle income to High income,233,804,UA,EE
2019,EEUG,UGEE,1,Uganda,Estonia,8,,2.07944154167984,2,,7.15383380157884,44269594,1326590,45596184,Africa,Europe,Sub-Saharan Africa,Northern Europe,Low income,High income,Africa to Europe,Sub-Saharan Africa to Northern Europe,Low income to High income,233,800,UG,EE
2019,EEUS,EEUS,1,Estonia,United States of America,11970,711,9.4478600892349,884,69,7.72001794043224,1326590,328239523,329566113,Europe,Americas,Northern Europe,Northern America,High income,High income,Europe to Americas,Northern Europe to Northern America,High income to High income,840,233,EE,US
2019,EEUS,USEE,2,United States of America,Estonia,711,11970,9.4478600892349,69,884,7.72001794043224,328239523,1326590,329566113,Americas,Europe,Northern America,Northern Europe,High income,High income,Americas to Europe,Northern America to Northern Europe,High income to High income,233,840,US,EE
2019,EEUY,UYEE,1,Uruguay,Estonia,5,,1.6094379124341,0,,6.94312242281943,3461734,1326590,4788324,Americas,Europe,Latin America and the Caribbean,Northern Europe,High income,High income,Americas to Europe,Latin America and the Caribbean to Northern Europe,High income to High income,233,858,UY,EE
2019,EEUZ,UZEE,1,Uzbekistan,Estonia,1069,,6.97447891102505,-22,,8.23853693017177,33580650,1326590,34907240,Asia,Europe,Central Asia,Northern Europe,Lower middle income,High income,Asia to Europe,Central Asia to Northern Europe,Lower middle income to High income,233,860,UZ,EE
2019,EEVN,VNEE,1,Viet Nam,Estonia,39,,3.66356164612965,7,,5.24174701505964,96462106,1326590,97788696,Asia,Europe,South-eastern Asia,Northern Europe,Lower middle income,High income,Asia to Europe,South-eastern Asia to Northern Europe,Lower middle income to High income,233,704,VN,EE
2019,EEZA,EEZA,1,Estonia,South Africa,250,39,5.66642668811243,26,8,6.27476202124194,1326590,58558270,59884860,Europe,Africa,Northern Europe,Sub-Saharan Africa,High income,Upper middle income,Europe to Africa,Northern Europe to Sub-Saharan Africa,High income to Upper middle income,710,233,EE,ZA
2019,EEZA,ZAEE,2,South Africa,Estonia,39,250,5.66642668811243,8,26,6.27476202124194,58558270,1326590,59884860,Africa,Europe,Sub-Saharan Africa,Northern Europe,Upper middle income,High income,Africa to Europe,Sub-Saharan Africa to Northern Europe,Upper middle income to High income,233,710,ZA,EE
2019,EEZM,ZMEE,1,Zambia,Estonia,1,,0,-1,,6.28599809450887,17861030,1326590,19187620,Africa,Europe,Sub-Saharan Africa,Northern Europe,Lower middle income,High income,Africa to Europe,Sub-Saharan Africa to Northern Europe,Lower middle income to High income,233,894,ZM,EE
2019,EEZW,ZWEE,1,Zimbabwe,Estonia,5,,1.6094379124341,1,,6.07993319509559,14645468,1326590,15972058,Africa,Europe,Sub-Saharan Africa,Northern Europe,Lower middle income,High income,Africa to Europe,Sub-Saharan Africa to Northern Europe,Lower middle income to High income,233,716,ZW,EE
2019,EGES,EGES,1,Egypt,Spain,4277,411,8.45276133125685,149,122,6.71295620067707,100388073,47076781,147464854,Africa,Europe,Northern Africa,Southern Europe,Lower middle income,High income,Africa to Europe,Northern Africa to Southern Europe,Lower middle income to High income,724,818,EG,ES
2019,EGES,ESEG,2,Spain,Egypt,411,4277,8.45276133125685,122,149,6.71295620067707,47076781,100388073,147464854,Europe,Africa,Southern Europe,Northern Africa,High income,Lower middle income,Europe to Africa,Southern Europe to Northern Africa,High income to Lower middle income,818,724,ES,EG
2019,EGET,ETEG,1,Ethiopia,Egypt,4927,,8.50248556254396,1470,,8.41759382619348,112078730,100388073,212466803,Africa,Africa,Sub-Saharan Africa,Northern Africa,Low income,Lower middle income,Africa to Africa,Sub-Saharan Africa to Northern Africa,Low income to Lower middle income,818,231,ET,EG
2019,EGFI,EGFI,1,Egypt,Finland,1767,246,7.60738142563979,400,73,6.63856778916652,100388073,5520314,105908387,Africa,Europe,Northern Africa,Northern Europe,Lower middle income,High income,Africa to Europe,Northern Africa to Northern Europe,Lower middle income to High income,246,818,EG,FI
2019,EGFI,FIEG,2,Finland,Egypt,246,1767,7.60738142563979,73,400,6.63856778916652,5520314,100388073,105908387,Europe,Africa,Northern Europe,Northern Africa,High income,Lower middle income,Europe to Africa,Northern Europe to Northern Africa,High income to Lower middle income,818,246,FI,EG
2019,EGFR,EGFR,1,Egypt,France,34064,2836,10.5159668300286,1882,846,7.21964204013074,100388073,67059887,167447960,Africa,Europe,Northern Africa,Western Europe,Lower middle income,High income,Africa to Europe,Northern Africa to Western Europe,Lower middle income to High income,250,818,EG,FR
2019,EGFR,FREG,2,France,Egypt,2836,34064,10.5159668300286,846,1882,7.21964204013074,67059887,100388073,167447960,Europe,Africa,Western Europe,Northern Africa,High income,Lower middle income,Europe to Africa,Western Europe to Northern Africa,High income to Lower middle income,818,250,FR,EG
2019,EGGB,EGGB,1,Egypt,United Kingdom,39593,3121,10.6622820143319,4727,931,7.18387071506245,100388073,66834405,167222478,Africa,Europe,Northern Africa,Northern Europe,Lower middle income,High income,Africa to Europe,Northern Africa to Northern Europe,Lower middle income to High income,826,818,EG,GB
2019,EGGB,GBEG,2,United Kingdom,Egypt,3121,39593,10.6622820143319,931,4727,7.18387071506245,66834405,100388073,167222478,Europe,Africa,Northern Europe,Northern Africa,High income,Lower middle income,Europe to Africa,Northern Europe to Northern Africa,High income to Lower middle income,818,826,GB,EG
2019,EGGH,EGGH,1,Egypt,Ghana,43,232,5.61677109766657,4,69,7.93343838762749,100388073,30417856,130805929,Africa,Africa,Northern Africa,Sub-Saharan Africa,Lower middle income,Lower middle income,Africa to Africa,Northern Africa to Sub-Saharan Africa,Lower middle income to Lower middle income,288,818,EG,GH
2019,EGGH,GHEG,2,Ghana,Egypt,232,43,5.61677109766657,69,4,7.93343838762749,30417856,100388073,130805929,Africa,Africa,Sub-Saharan Africa,Northern Africa,Lower middle income,Lower middle income,Africa to Africa,Sub-Saharan Africa to Northern Africa,Lower middle income to Lower middle income,818,288,GH,EG
2019,EGGM,GMEG,1,Gambia,Egypt,28,,3.3322045101752,8,,8.02355239240435,2347706,100388073,102735779,Africa,Africa,Sub-Saharan Africa,Northern Africa,Low income,Lower middle income,Africa to Africa,Sub-Saharan Africa to Northern Africa,Low income to Lower middle income,818,270,GM,EG
2019,EGGN,EGGN,1,Egypt,Guinea,25,142,5.11799381241676,-2,42,8.72729202920964,100388073,12771246,113159319,Africa,Africa,Northern Africa,Sub-Saharan Africa,Lower middle income,Low income,Africa to Africa,Northern Africa to Sub-Saharan Africa,Lower middle income to Low income,324,818,EG,GN
2019,EGGN,GNEG,2,Guinea,Egypt,142,25,5.11799381241676,42,-2,8.72729202920964,12771246,100388073,113159319,Africa,Africa,Sub-Saharan Africa,Northern Africa,Low income,Lower middle income,Africa to Africa,Sub-Saharan Africa to Northern Africa,Low income to Lower middle income,818,324,GN,EG
2019,EGGR,EGGR,1,Egypt,Greece,27549,1267,10.2686860674157,-660,378,8.22924441673591,100388073,10716322,111104395,Africa,Europe,Northern Africa,Southern Europe,Lower middle income,High income,Africa to Europe,Northern Africa to Southern Europe,Lower middle income to High income,300,818,EG,GR
2019,EGGR,GREG,2,Greece,Egypt,1267,27549,10.2686860674157,378,-660,8.22924441673591,10716322,100388073,111104395,Europe,Africa,Southern Europe,Northern Africa,High income,Lower middle income,Europe to Africa,Southern Europe to Northern Africa,High income to Lower middle income,818,300,GR,EG
2019,EGGT,EGGT,1,Egypt,Guatemala,32,8,3.68887945411394,0,2,6.35610766069589,100388073,16604026,116992099,Africa,Americas,Northern Africa,Latin America and the Caribbean,Lower middle income,Upper middle income,Africa to Americas,Northern Africa to Latin America and the Caribbean,Lower middle income to Upper middle income,320,818,EG,GT
2019,EGGT,GTEG,2,Guatemala,Egypt,8,32,3.68887945411394,2,0,6.35610766069589,16604026,100388073,116992099,Americas,Africa,Latin America and the Caribbean,Northern Africa,Upper middle income,Lower middle income,Americas to Africa,Latin America and the Caribbean to Northern Africa,Upper middle income to Lower middle income,818,320,GT,EG
2019,EGGW,GWEG,1,Guinea-Bissau,Egypt,91,,4.51085950651685,27,,7.59689443814454,1920922,100388073,102308995,Africa,Africa,Sub-Saharan Africa,Northern Africa,Low income,Lower middle income,Africa to Africa,Sub-Saharan Africa to Northern Africa,Low income to Lower middle income,818,624,GW,EG
2019,EGHR,HREG,1,Croatia,Egypt,101,228,5.79605775076537,30,-19,6.26909628370626,4067500,100388073,104455573,Europe,Africa,Southern Europe,Northern Africa,High income,Lower middle income,Europe to Africa,Southern Europe to Northern Africa,High income to Lower middle income,818,191,HR,EG
2019,EGHR,EGHR,2,Egypt,Croatia,228,101,5.79605775076537,-19,30,6.26909628370626,100388073,4067500,104455573,Africa,Europe,Northern Africa,Southern Europe,Lower middle income,High income,Africa to Europe,Northern Africa to Southern Europe,Lower middle income to High income,191,818,EG,HR
2019,EGHU,EGHU,1,Egypt,Hungary,1690,132,7.5076900778199,339,39,6.63594655568665,100388073,9769949,110158022,Africa,Europe,Northern Africa,Eastern Europe,Lower middle income,High income,Africa to Europe,Northern Africa to Eastern Europe,Lower middle income to High income,348,818,EG,HU
2019,EGHU,HUEG,2,Hungary,Egypt,132,1690,7.5076900778199,39,339,6.63594655568665,9769949,100388073,110158022,Europe,Africa,Eastern Europe,Northern Africa,High income,Lower middle income,Europe to Africa,Eastern Europe to Northern Africa,High income to Lower middle income,818,348,HU,EG
2019,EGID,IDEG,1,Indonesia,Egypt,2860,,7.9585769038139,853,,6.98378996525814,270625568,100388073,371013641,Asia,Africa,South-eastern Asia,Northern Africa,Upper middle income,Lower middle income,Asia to Africa,South-eastern Asia to Northern Africa,Upper middle income to Lower middle income,818,360,ID,EG
2019,EGIE,EGIE,1,Egypt,Ireland,584,94,6.5191472879404,52,28,7.17011954344963,100388073,4941444,105329517,Africa,Europe,Northern Africa,Northern Europe,Lower middle income,High income,Africa to Europe,Northern Africa to Northern Europe,Lower middle income to High income,372,818,EG,IE
2019,EGIE,IEEG,2,Ireland,Egypt,94,584,6.5191472879404,28,52,7.17011954344963,4941444,100388073,105329517,Europe,Africa,Northern Europe,Northern Africa,High income,Lower middle income,Europe to Africa,Northern Europe to Northern Africa,High income to Lower middle income,818,372,IE,EG
2019,EGIN,INEG,1,India,Egypt,1234,,7.11801620446533,368,,6.06842558824411,1366417754,100388073,1466805827,Asia,Africa,Southern Asia,Northern Africa,Lower middle income,Lower middle income,Asia to Africa,Southern Asia to Northern Africa,Lower middle income to Lower middle income,818,356,IN,EG
2019,EGIS,EGIS,1,Egypt,Iceland,41,,3.71357206670431,12,,6.20253551718792,100388073,361313,100749386,Africa,Europe,Northern Africa,Northern Europe,Lower middle income,High income,Africa to Europe,Northern Africa to Northern Europe,Lower middle income to High income,352,818,EG,IS
2019,EGIT,EGIT,1,Egypt,Italy,122040,4151,11.7455519111738,13133,1238,8.07992777075828,100388073,60297396,160685469,Africa,Europe,Northern Africa,Southern Europe,Lower middle income,High income,Africa to Europe,Northern Africa to Southern Europe,Lower middle income to High income,380,818,EG,IT
2019,EGIT,ITEG,2,Italy,Egypt,4151,122040,11.7455519111738,1238,13133,8.07992777075828,60297396,100388073,160685469,Europe,Africa,Southern Europe,Northern Africa,High income,Lower middle income,Europe to Africa,Southern Europe to Northern Africa,High income to Lower middle income,818,380,IT,EG
